Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
1268883.3,Staphylococcus aureus 880,,1268883,131567;2;1783272;1239;91061;1385;90964;1279;1280;1268883,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus 880,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,880,,,,MLST.Staphylococcus_aureus.8,,,,,,,,,,,,,,,,Good,2014-04-28T00:00:00Z,,,PRJNA183704,SAMN02732485,GCF_000647855.2,,JICL00000000,Washington University,WGS,Illumina,76.3x,Newbler MapAsmResearch v. 10/14/2011,,3,31,2908778,32.56,2,560448,61,10,,2912,100,100,,100,,blood of a 35 year-old male,,,,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,,A reference genome for the Human Microbiome Project.,2016-01-17T15:34:58.381Z,2016-01-17T15:34:58.381Z
1280.25798,Staphylococcus aureus strain 5321,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5321,,,,MLST.Staphylococcus_aureus.188,,,,,,,,,,,,,,,,Good,2020-02-13T00:00:00Z,,,PRJNA595347,SAMN13979043,GCA_010571045.1,,JAAGQV000000000,Universidad El Bosque,WGS,Illumina HiSeq,"142,22x",SPAdes v. 13.3,,,76,2791348,33.02831,10,84612,55,4,,2777,97.95,97.59,0.19,99.81,,blood,,2018,2018,,Colombia,South America,Colombia: Pereira,,"Human, Homo sapiens",Human,,,,Human,,,,"collected_by:Karen Ordonez, Cesar A. Arias, Jinnethe Reyes",Genome sequencing and assembly of Staphylococcus from Colombia,2020-03-26T22:34:12.186Z,2020-03-26T22:34:12.186Z
1280.258,Staphylococcus aureus strain 5320,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5320,,,,MLST.Staphylococcus_aureus.8,,,,,,,,,,,,,,,,Good,2020-02-13T00:00:00Z,,,PRJNA595347,SAMN13979042,GCA_010571055.1,,JAAGQU000000000,Universidad El Bosque,WGS,Illumina HiSeq,"202,78x",SPAdes v. 13.3,,,79,2788798,32.846912,11,91931,55,3,,2779,98.13,97.83,,99.81,,blood,,2018,2018,,Colombia,South America,Colombia: Pereira,,"Human, Homo sapiens",Human,,,,Human,,,,"collected_by:Karen Ordonez, Cesar A. Arias, Jinnethe Reyes",Genome sequencing and assembly of Staphylococcus from Colombia,2020-03-26T22:34:13.934Z,2020-03-26T22:34:13.934Z
1280.25801,Staphylococcus aureus strain 5435,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5435,,,,MLST.Staphylococcus_aureus.30,,,,,,,,,,,,,,,,Good,2020-02-13T00:00:00Z,,,PRJNA595347,SAMN13979049,GCA_010570935.1,,JAAGRB000000000,Universidad El Bosque,WGS,Illumina HiSeq,"174,9x",SPAdes v. 13.3,,,290,2795361,32.90516,42,21393,48,3,,2896,97.95,97.65,,99.81,,blood,,2018,2018,,Colombia,South America,Colombia: Pereira,,"Human, Homo sapiens",Human,,,,Human,,,,"collected_by:Karen Ordonez, Cesar A. Arias, Jinnethe Reyes",Genome sequencing and assembly of Staphylococcus from Colombia,2020-03-26T22:34:44.438Z,2020-03-26T22:34:44.438Z
1280.25802,Staphylococcus aureus strain 5414,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5414,,,,,,,,,,,,,,,,,,,,Good,2020-02-13T00:00:00Z,,,PRJNA595347,SAMN13979047,GCA_010570955.1,,JAAGQZ000000000,Universidad El Bosque,WGS,Illumina HiSeq,"174,15x",SPAdes v. 13.3,,,224,2689229,32.793526,31,28992,47,2,,2687,98.13,97.65,,99.81,,blood,,2018,2018,,Colombia,South America,Colombia: Pereira,,"Human, Homo sapiens",Human,,,,Human,,,,"collected_by:Karen Ordonez, Cesar A. Arias, Jinnethe Reyes",Genome sequencing and assembly of Staphylococcus from Colombia,2020-03-26T22:34:17.566Z,2020-03-26T22:34:17.566Z
1280.25803,Staphylococcus aureus strain 5350,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5350,,,,MLST.Staphylococcus_aureus.6,,,,,,,,,,,,,,,,Good,2020-02-13T00:00:00Z,,,PRJNA595347,SAMN13979044,GCA_010571025.1,,JAAGQW000000000,Universidad El Bosque,WGS,Illumina HiSeq,"195,44x",SPAdes v. 13.3,,,88,2740615,32.882656,12,80440,64,4,,2674,98.07,97.77,,99.81,,blood,,2018,2018,,Colombia,South America,Colombia: Pereira,,"Human, Homo sapiens",Human,,,,Human,,,,"collected_by:Karen Ordonez, Cesar A. Arias, Jinnethe Reyes",Genome sequencing and assembly of Staphylococcus from Colombia,2020-03-26T22:38:50.959Z,2020-03-26T22:38:50.959Z
1280.25804,Staphylococcus aureus strain 5318,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5318,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2020-02-13T00:00:00Z,,,PRJNA595347,SAMN13979041,GCA_010571075.1,,JAAGQT000000000,Universidad El Bosque,WGS,Illumina HiSeq,"166,91x",SPAdes v. 13.3,,,77,2760558,32.675785,10,92312,49,4,,2732,98.13,97.89,,99.81,,blood,,2018,2018,,Colombia,South America,Colombia: Pereira,,"Human, Homo sapiens",Human,,,,Human,,,,"collected_by:Karen Ordonez, Cesar A. Arias, Jinnethe Reyes",Genome sequencing and assembly of Staphylococcus from Colombia,2020-03-27T13:18:42.237Z,2020-03-27T13:18:42.237Z
1280.25806,Staphylococcus aureus strain 5295,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5295,,,,,,,,,,,,,,,,,,,,Good,2020-02-13T00:00:00Z,,,PRJNA595347,SAMN13979036,GCA_010571135.1,,JAAGQO000000000,Universidad El Bosque,WGS,Illumina HiSeq,"140,23x",SPAdes v. 13.3,,,75,2712686,32.70537,13,61587,53,3,,2677,98.07,97.89,,99.81,,blood,,2018,2018,,Colombia,South America,Colombia: Pereira,,"Human, Homo sapiens",Human,,,,Human,,,,"collected_by:Karen Ordonez, Cesar A. Arias, Jinnethe Reyes",Genome sequencing and assembly of Staphylococcus from Colombia,2020-03-27T13:18:43.662Z,2020-03-27T13:18:43.662Z
1280.25807,Staphylococcus aureus strain 5300,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5300,,,,MLST.Staphylococcus_aureus.121,,,,,,,,,,,,,,,,Good,2020-02-13T00:00:00Z,,,PRJNA595347,SAMN13979038,GCA_010571125.1,,JAAGQQ000000000,Universidad El Bosque,WGS,Illumina HiSeq,"198,79x",SPAdes v. 13.3,,,82,2846135,32.690613,11,97461,57,2,,2847,97.95,97.77,,99.81,,blood,,2018,2018,,Colombia,South America,Colombia: Pereira,,"Human, Homo sapiens",Human,,,,Human,,,,"collected_by:Karen Ordonez, Cesar A. Arias, Jinnethe Reyes",Genome sequencing and assembly of Staphylococcus from Colombia,2020-03-26T22:34:15.945Z,2020-03-26T22:34:15.945Z
1280.25808,Staphylococcus aureus strain 5252,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5252,,,,MLST.Staphylococcus_aureus.152,,,,,,,,,,,,,,,,Good,2020-02-13T00:00:00Z,,,PRJNA595347,SAMN13979035,GCA_010571185.1,,JAAGQN000000000,Universidad El Bosque,WGS,Illumina HiSeq,"216,99x",SPAdes v. 13.3,,,54,2690056,32.711773,6,121952,53,2,,2625,98.13,97.83,,99.81,,blood,,2018,2018,,Colombia,South America,Colombia: Pereira,,"Human, Homo sapiens",Human,,,,Human,,,,"collected_by:Karen Ordonez, Cesar A. Arias, Jinnethe Reyes",Genome sequencing and assembly of Staphylococcus from Colombia,2020-03-27T13:18:31.672Z,2020-03-27T13:18:31.672Z
1280.2581,Staphylococcus aureus strain 5298,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5298,,,,MLST.Staphylococcus_aureus.30,,,,,,,,,,,,,,,,Good,2020-02-13T00:00:00Z,,,PRJNA595347,SAMN13979037,GCA_010571165.1,,JAAGQP000000000,Universidad El Bosque,WGS,Illumina HiSeq,"207,13x",SPAdes v. 13.3,,,90,2840587,32.738304,11,81443,54,3,,2904,97.95,97.71,,99.81,,blood,,2018,2018,,Colombia,South America,Colombia: Pereira,,"Human, Homo sapiens",Human,,,,Human,,,,"collected_by:Karen Ordonez, Cesar A. Arias, Jinnethe Reyes",Genome sequencing and assembly of Staphylococcus from Colombia,2020-03-27T13:18:33.084Z,2020-03-27T13:18:33.084Z
1280.25811,Staphylococcus aureus strain 5316,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5316,,,,MLST.Staphylococcus_aureus.45,,,,,,,,,,,,,,,,Good,2020-02-13T00:00:00Z,,,PRJNA595347,SAMN13979039,GCA_010571145.1,,JAAGQR000000000,Universidad El Bosque,WGS,Illumina HiSeq,"192,57x",SPAdes v. 13.3,,,190,2897510,33.01276,12,74324,53,2,,2981,97.95,96.93,0.76,99.81,,blood,,2018,2018,,Colombia,South America,Colombia: Pereira,,"Human, Homo sapiens",Human,,,,Human,,,,"collected_by:Karen Ordonez, Cesar A. Arias, Jinnethe Reyes",Genome sequencing and assembly of Staphylococcus from Colombia,2020-03-27T13:18:45.146Z,2020-03-27T13:18:45.146Z
1280.2626,Staphylococcus aureus strain 4708 strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.1176,,,,,,,,,,,,,,,,Good,2020-03-31T00:00:00Z,,,PRJNA420812,SAMN13700073,GCA_011812685.1,,JAATKM000000000,University of Sao Paulo,WGS,Illumina MiSeq,86.2x,SPAdes v. 3.11.1,,,226,2694660,32.82952,31,27398,57,8,,2664,98.07,97.53,0.19,99.81,,nasal swab,,2016,2016,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-04-12T05:04:30.383Z,2020-04-12T05:04:30.383Z
1280.26261,Staphylococcus aureus strain P19N strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2020-03-31T00:00:00Z,,,PRJNA420812,SAMN13700071,GCA_011812665.1,,JAATKK000000000,University of Sao Paulo,WGS,Illumina MiSeq,98.37x,SPAdes v. 3.11.1,,,297,2901534,32.75095,40,23057,29,6,,3022,98.07,97.11,0.95,99.62,,nasal swab,,2011,2011,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-04-12T05:04:36.946Z,2020-04-12T05:04:36.946Z
1280.26262,Staphylococcus aureus strain 8N strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.105,,,,,,,,,,,,,,,,Good,2020-03-31T00:00:00Z,,,PRJNA420812,SAMN13700070,GCA_011812675.1,,JAATKJ000000000,University of Sao Paulo,WGS,Illumina MiSeq,87.63x,SPAdes v. 3.11.1,,,523,2832228,32.93294,60,14175,12,4,,3038,98.13,97.29,2.43,99.43,,nasal swab,,2010,2010,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-04-12T05:04:40.032Z,2020-04-12T05:04:40.032Z
1280.26263,Staphylococcus aureus strain 4704 strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,,,,,,,,,,,,,,,,,Good,2020-03-31T00:00:00Z,,,PRJNA420812,SAMN13700074,GCA_011812695.1,,JAATKN000000000,University of Sao Paulo,WGS,Illumina MiSeq,108.55x,SPAdes v. 3.11.1,,,504,2667661,32.972294,77,9518,60,4,,2697,98.01,96.99,0.76,99.81,,nasal swab,,2016,2016,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-04-12T05:04:42.752Z,2020-04-12T05:04:42.752Z
1280.26264,Staphylococcus aureus strain 158 strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.239,,,,,,,,,,,,,,,,Good,2020-03-31T00:00:00Z,,,PRJNA420812,SAMN13700072,GCA_011812705.1,,JAATKL000000000,University of Sao Paulo,WGS,Illumina MiSeq,95.39x,SPAdes v. 3.11.1,,,738,2780233,32.99986,122,6478,28,7,,2986,97.65,95.54,3.69,99.04,,blood,,2003,2003,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,Bloodstream infection,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-04-12T05:04:45.537Z,2020-04-12T05:04:45.537Z
1280.26413,Staphylococcus aureus strain 198 strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.1176,,,,,,,,,,,,,,,,Good,2020-04-13T00:00:00Z,,,PRJNA420812,SAMN13700075,GCA_012276815.1,,JAAXLB000000000,University of Sao Paulo,WGS,Illumina MiSeq,311.39x,SPAdes v. 3.11.1,,,247,2650426,32.98466,46,20385,58,5,,2619,98.13,97.59,,99.43,,nasal swab,,2017,2017,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-04-26T15:30:47.625Z,2020-04-26T15:30:47.625Z
1280.26414,Staphylococcus aureus strain 148 strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2020-04-13T00:00:00Z,,,PRJNA420812,SAMN13700081,GCA_012276725.1,,JAAXLH000000000,University of Sao Paulo,WGS,Illumina MiSeq,139.92x,SPAdes v. 3.11.1,,,572,2521937,32.885715,81,9129,58,8,,2662,96.81,95.6,0.95,95.02,,nasal swab,,2017,2017,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-04-26T15:32:51.745Z,2020-04-26T15:32:51.745Z
1280.26415,Staphylococcus aureus strain 73 strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2020-04-13T00:00:00Z,,,PRJNA420812,SAMN13700076,GCA_012276865.1,,JAAXLC000000000,University of Sao Paulo,WGS,Illumina MiSeq,206.66x,SPAdes v. 3.11.1,,,572,2521937,32.885715,81,9129,58,8,,2662,96.81,95.6,0.95,95.02,,nasal swab,,2017,2017,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-04-26T15:37:28.406Z,2020-04-26T15:37:28.406Z
1280.26416,Staphylococcus aureus strain 156 strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.8,,,,,,,,,,,,,,,,Good,2020-04-13T00:00:00Z,,,PRJNA420812,SAMN13700078,GCA_012276835.1,,JAAXLE000000000,University of Sao Paulo,WGS,Illumina MiSeq,189.06x,SPAdes v. 3.11.1,,,307,2875096,32.672474,23,39158,60,5,,3008,98.01,97.71,0.19,99.62,,nasal swab,,2017,2017,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-04-26T15:44:55.723Z,2020-04-26T15:44:55.723Z
1280.26417,Staphylococcus aureus strain 176 strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.1176,,,,,,,,,,,,,,,,Good,2020-04-13T00:00:00Z,,,PRJNA420812,SAMN13700080,GCA_012276855.1,,JAAXLG000000000,University of Sao Paulo,WGS,Illumina MiSeq,252.03x,SPAdes v. 3.11.1,,,247,2650426,32.98466,46,20385,58,5,,2619,98.13,97.59,,99.43,,nasal swab,,2017,2017,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-04-26T15:39:51.034Z,2020-04-26T15:39:51.034Z
1280.26418,Staphylococcus aureus strain 145 strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.8,,,,,,,,,,,,,,,,Good,2020-04-13T00:00:00Z,,,PRJNA420812,SAMN13700077,GCA_012276845.1,,JAAXLD000000000,University of Sao Paulo,WGS,Illumina MiSeq,428.64x,SPAdes v. 3.11.1,,,307,2875096,32.672474,23,39158,60,5,,3008,98.01,97.71,0.19,99.62,,nasal swab,,2017,2017,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-04-26T15:40:53.656Z,2020-04-26T15:40:53.656Z
1280.27417,Staphylococcus aureus strain 5362 strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2020-05-03T00:00:00Z,,,PRJNA420812,SAMN14595380,GCA_012955985.1,,JABBZV000000000,University of Sao Paulo,WGS,Illumina MiSeq,213.81x,SPAdes v. 3.11.1,,,175,2900017,32.93608,12,86451,61,9,,2992,97.71,97.11,0.38,99.81,,blood,,2018,2018,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,infection,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-06-04T01:47:17.050Z,2020-06-04T01:47:17.050Z
1280.27419,Staphylococcus aureus strain 4919 strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.105,,,,,,,,,,,,,,,,Good,2020-05-03T00:00:00Z,,,PRJNA420812,SAMN14595384,GCA_012956015.1,,JABBZZ000000000,University of Sao Paulo,WGS,Illumina MiSeq,186.76x,SPAdes v. 3.11.1,,,135,2889898,32.788597,9,88541,60,8,,2939,98.01,97.41,0.95,99.81,,blood,,2017,2017,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,infection,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-06-04T01:46:06.222Z,2020-06-04T01:46:06.222Z
1280.2742,Staphylococcus aureus strain P2MN strain not applicable,,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,not applicable,,,,MLST.Staphylococcus_aureus.5,,,,,,,,,,,,,,,,Good,2020-05-03T00:00:00Z,,,PRJNA420812,SAMN14595348,GCA_012956845.1,,JABBZO000000000,University of Sao Paulo,WGS,Illumina MiSeq,157.89x,SPAdes v. 3.11.1,,,181,2813729,32.779987,21,43306,51,7,,2820,98.13,97.71,,99.81,,nasal swab,,2018,2018,,Brazil,South America,Brazil: Sao Paulo,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:hospital staff,"This study aims to: evaluate, using the total genome sequencing of isolates of Staphylococcus, the resistance mechanisms and virulence genes.",2020-06-04T02:08:23.514Z,2020-06-04T02:08:23.514Z
